"java","parallel_sort",4,"java_phase1_parallel_sort_p4_r3",0.090000,257,167000,3
"java","parallel_sort",4,"java_phase1_parallel_sort_p4_r4",0.080000,267,164856,4
"java","parallel_sort",4,"java_phase1_parallel_sort_p4_r5",0.100000,286,166800,5
"java","parallel_sort",8,"java_phase1_parallel_sort_p8_r1",0.080000,432,174240,1
"java","parallel_sort",8,"java_phase1_parallel_sort_p8_r2",0.080000,447,173936,2
"java","parallel_sort",8,"java_phase1_parallel_sort_p8_r3",0.100000,450,176028,3
"java","parallel_sort",8,"java_phase1_parallel_sort_p8_r4",0.100000,490,175600,4
"java","parallel_sort",8,"java_phase1_parallel_sort_p8_r5",0.090000,457,174724,5
"java","producer_consumer",1,"java_phase1_producer_consumer_p1_r1",0.100000,95,43328,1
"java","producer_consumer",1,"java_phase1_producer_consumer_p1_r2",0.090000,97,43596,2
"java","producer_consumer",1,"java_phase1_producer_consumer_p1_r3",0.090000,100,43300,3
"java","producer_consumer",1,"java_phase1_producer_consumer_p1_r4",0.090000,97,43428,4
"java","producer_consumer",1,"java_phase1_producer_consumer_p1_r5",0.090000,97,43464,5
"java","producer_consumer",2,"java_phase1_producer_consumer_p2_r1",0.090000,146,46052,1
"java","producer_consumer",2,"java_phase1_producer_consumer_p2_r2",0.070000,152,45196,2
"java","producer_consumer",2,"java_phase1_producer_consumer_p2_r3",0.080000,152,45376,3
"java","producer_consumer",2,"java_phase1_producer_consumer_p2_r4",0.070000,168,44932,4
"java","producer_consumer",2,"java_phase1_producer_consumer_p2_r5",0.080000,152,45436,5
"java","producer_consumer",4,"java_phase1_producer_consumer_p4_r1",0.060000,193,46244,1
"java","producer_consumer",4,"java_phase1_producer_consumer_p4_r2",0.060000,201,46860,2
"java","producer_consumer",4,"java_phase1_producer_consumer_p4_r3",0.060000,186,46912,3
"java","producer_consumer",4,"java_phase1_producer_consumer_p4_r4",0.060000,193,46960,4
"java","producer_consumer",4,"java_phase1_producer_consumer_p4_r5",0.060000,201,47180,5
"java","producer_consumer",8,"java_phase1_producer_consumer_p8_r1",0.070000,243,48832,1
"java","producer_consumer",8,"java_phase1_producer_consumer_p8_r2",0.070000,234,48660,2
"java","producer_consumer",8,"java_phase1_producer_consumer_p8_r3",0.070000,223,47232,3
"java","producer_consumer",8,"java_phase1_producer_consumer_p8_r4",0.060000,211,47676,4
"java","producer_consumer",8,"java_phase1_producer_consumer_p8_r5",0.060000,217,48308,5
